1,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p480747492.jpg,希望让人自由。,肖申克的救赎, / The Shawshank Redemption,导演: 弗兰克·德拉邦特 Frank Darabont   主演: 蒂姆·罗宾斯 Tim Robbins /...,1994 / 美国 / 犯罪 剧情,9.7,1576215人评价
2,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561716440.jpg,风华绝代。,霸王别姬,导演: 陈凯歌 Kaige Chen   主演: 张国荣 Leslie Cheung / 张丰毅 Fengyi Zha...,1993 / 中国大陆 中国香港 / 剧情 爱情 同性,9.6,1164230人评价
3,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2559011361.jpg,一部美国近现代史。,阿甘正传, / Forrest Gump,导演: 罗伯特·泽米吉斯 Robert Zemeckis   主演: 汤姆·汉克斯 Tom Hanks / ...,1994 / 美国 / 剧情 爱情,9.5,1226115人评价
4,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p511118051.jpg,怪蜀黍和小萝莉不得不说的故事。,这个杀手不太冷, / Léon,导演: 吕克·贝松 Luc Besson   主演: 让·雷诺 Jean Reno / 娜塔莉·波特曼 ...,1994 / 法国 / 剧情 动作 犯罪,9.4,1418694人评价
5,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p510861873.jpg,最美的谎言。,美丽人生, / La vita è bella,导演: 罗伯托·贝尼尼 Roberto Benigni   主演: 罗伯托·贝尼尼 Roberto Beni...,1997 / 意大利 / 剧情 喜剧 爱情 战争,9.5,717771人评价
6,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p457760035.jpg,失去的才是永恒的。 ,泰坦尼克号, / Titanic,导演: 詹姆斯·卡梅隆 James Cameron   主演: 莱昂纳多·迪卡普里奥 Leonardo...,1997 / 美国 / 剧情 爱情 灾难,9.4,1168275人评价
7,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2557573348.jpg,最好的宫崎骏，最好的久石让。 ,千与千寻, / 千と千尋の神隠し,导演: 宫崎骏 Hayao Miyazaki   主演: 柊瑠美 Rumi Hîragi / 入野自由 Miy...,2001 / 日本 / 剧情 动画 奇幻,9.3,1259621人评价
8,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p492406163.jpg,拯救一个人，就是拯救整个世界。,辛德勒的名单, / Schindler's List,导演: 史蒂文·斯皮尔伯格 Steven Spielberg   主演: 连姆·尼森 Liam Neeson...,1993 / 美国 / 剧情 历史 战争,9.5,635771人评价
9,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p513344864.jpg,诺兰给了我们一场无法盗取的梦。,盗梦空间, / Inception,导演: 克里斯托弗·诺兰 Christopher Nolan   主演: 莱昂纳多·迪卡普里奥 Le...,2010 / 美国 英国 / 剧情 科幻 悬疑 冒险,9.3,1211737人评价
10,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p524964016.jpg,永远都不能忘记你所爱的人。,忠犬八公的故事, / Hachi: A Dog's Tale,导演: 莱塞·霍尔斯道姆 Lasse Hallström   主演: 理查·基尔 Richard Ger...,2009 / 美国 英国 / 剧情,9.3,812972人评价
11,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1461851991.jpg,小瓦力，大人生。,机器人总动员, / WALL·E,导演: 安德鲁·斯坦顿 Andrew Stanton   主演: 本·贝尔特 Ben Burtt / 艾丽...,2008 / 美国 / 爱情 科幻 动画 冒险,9.3,803409人评价
12,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p579729551.jpg,英俊版憨豆，高情商版谢耳朵。,三傻大闹宝莱坞, / 3 Idiots,导演: 拉库马·希拉尼 Rajkumar Hirani   主演: 阿米尔·汗 Aamir Khan / 卡...,2009 / 印度 / 剧情 喜剧 爱情 歌舞,9.2,1096622人评价
13,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910824951.jpg,天籁一般的童声，是最接近上帝的存在。 ,放牛班的春天, / Les choristes,导演: 克里斯托夫·巴拉蒂 Christophe Barratier   主演: 热拉尔·朱尼奥 Gé...,2004 / 法国 瑞士 德国 / 剧情 音乐,9.3,763518人评价
14,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p511146807.jpg,每个人都要走一条自己坚定了的路，就算是粉身碎骨。 ,海上钢琴师, / La leggenda del pianista sull'oceano,导演: 朱塞佩·托纳多雷 Giuseppe Tornatore   主演: 蒂姆·罗斯 Tim Roth / ...,1998 / 意大利 / 剧情 音乐,9.2,887226人评价
15,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p479682972.jpg,如果再也不能见到你，祝你早安，午安，晚安。,楚门的世界, / The Truman Show,导演: 彼得·威尔 Peter Weir   主演: 金·凯瑞 Jim Carrey / 劳拉·琳妮 Lau...,1998 / 美国 / 剧情 科幻,9.2,850539人评价
16,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2206088801.jpg,爱是一种力量，让我们超越时空感知它的存在。,星际穿越, / Interstellar,导演: 克里斯托弗·诺兰 Christopher Nolan   主演: 马修·麦康纳 Matthew Mc...,2014 / 美国 英国 加拿大 冰岛 / 剧情 科幻 冒险,9.3,872165人评价
17,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2455050536.jpg,一生所爱。,大话西游之大圣娶亲, / 西遊記大結局之仙履奇緣,导演: 刘镇伟 Jeffrey Lau   主演: 周星驰 Stephen Chow / 吴孟达 Man Tat Ng...,1995 / 中国香港 中国大陆 / 喜剧 爱情 奇幻 古装,9.2,853454人评价
18,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2540924496.jpg,人人心中都有个龙猫，童年就永远不会消失。,龙猫, / となりのトトロ,导演: 宫崎骏 Hayao Miyazaki   主演: 日高法子 Noriko Hidaka / 坂本千夏 Ch...,1988 / 日本 / 动画 奇幻 冒险,9.2,751990人评价
19,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1363250216.jpg,我们一路奋战不是为了改变世界，而是为了不让世界改变我们。,熔炉, / 도가니,导演: 黄东赫 Dong-hyuk Hwang   主演: 孔侑 Yoo Gong / 郑有美 Yu-mi Jeong ...,2011 / 韩国 / 剧情,9.3,505372人评价
20,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p616779645.jpg,千万不要记恨你的对手，这样会让你失去理智。,教父, / The Godfather,导演: 弗朗西斯·福特·科波拉 Francis Ford Coppola   主演: 马龙·白兰度 M...,1972 / 美国 / 剧情 犯罪,9.3,546137人评价
21,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564556863.jpg,香港电影史上永不过时的杰作。,无间道, / 無間道,导演: 刘伟强 / 麦兆辉   主演: 刘德华 / 梁朝伟 / 黄秋生,2002 / 中国香港 / 剧情 犯罪 悬疑,9.2,700535人评价
22,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2315672647.jpg,迪士尼给我们营造的乌托邦就是这样，永远善良勇敢，永远出乎意料。,疯狂动物城, / Zootopia,导演: 拜伦·霍华德 Byron Howard / 瑞奇·摩尔 Rich Moore   主演: 金妮弗·...,2016 / 美国 / 喜剧 动画 冒险,9.2,986411人评价
23,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1312700628.jpg,平民励志片。 ,当幸福来敲门, / The Pursuit of Happyness,导演: 加布里尔·穆奇诺 Gabriele Muccino   主演: 威尔·史密斯 Will Smith ...,2006 / 美国 / 剧情 传记 家庭,9.1,887688人评价
24,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p663036666.jpg,真正的幸福是来自内心深处。,怦然心动, / Flipped,导演: 罗伯·莱纳 Rob Reiner   主演: 玛德琳·卡罗尔 Madeline Carroll / 卡...,2010 / 美国 / 剧情 喜剧 爱情,9.0,993821人评价
25,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1454259399.jpg,满满温情的高雅喜剧。,触不可及, / Intouchables,导演: 奥利维·那卡什 Olivier Nakache / 艾力克·托兰达 Eric Toledano   主...,2011 / 法国 / 剧情 喜剧,9.2,579020人评价
26,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p462657443.jpg,无尽的黑暗。,蝙蝠侠：黑暗骑士, / The Dark Knight,导演: 克里斯托弗·诺兰 Christopher Nolan   主演: 克里斯蒂安·贝尔 Christ...,2008 / 美国 英国 / 剧情 动作 科幻 犯罪 惊悚,9.1,573025人评价
27,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1963126880.jpg,Tomorrow is another day.,乱世佳人, / Gone with the Wind,导演: 维克多·弗莱明 Victor Fleming / 乔治·库克 George Cukor   主演: 费...,1939 / 美国 / 剧情 历史 爱情 战争,9.3,400298人评价
28,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2513253791.jpg,张艺谋最好的电影。,活着,导演: 张艺谋 Yimou Zhang   主演: 葛优 You Ge / 巩俐 Li Gong / 姜武 Wu Jiang,1994 / 中国大陆 中国香港 / 剧情 历史 家庭,9.2,452629人评价
29,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1505392928.jpg,比利·怀德满分作品。,控方证人, / Witness for the Prosecution,导演: 比利·怀尔德 Billy Wilder   主演: 泰隆·鲍华 Tyrone Power / 玛琳·...,1957 / 美国 / 剧情 犯罪 悬疑,9.6,205455人评价
30,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1784592701.jpg,瑰丽壮观、无人能及的冒险之旅。,少年派的奇幻漂流, / Life of Pi,导演: 李安 Ang Lee   主演: 苏拉·沙玛 Suraj Sharma / 伊尔凡·可汗 Irrfan...,2012 / 美国 中国台湾 英国 加拿大 / 剧情 奇幻 冒险,9.0,866962人评价
31,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2457983084.jpg,你不是在为你一个人战斗，你要让千千万万的女性看到女生并不是只能相夫教子。,摔跤吧！爸爸, / Dangal,导演: 涅提·蒂瓦里 Nitesh Tiwari   主演: 阿米尔·汗 Aamir Khan / 法缇玛...,2016 / 印度 / 剧情 传记 运动 家庭,9.0,868739人评价
32,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910825503.jpg,史诗的终章。,指环王3：王者无敌, / The Lord of the Rings: The Return of the King,导演: 彼得·杰克逊 Peter Jackson   主演: 维果·莫腾森 Viggo Mortensen / ...,2003 / 美国 新西兰 / 剧情 动作 奇幻 冒险,9.2,438725人评价
33,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1446261379.jpg,对天空的追逐，永不停止。 ,天空之城, / 天空の城ラピュタ,导演: 宫崎骏 Hayao Miyazaki   主演: 田中真弓 Mayumi Tanaka / 横泽启子 Ke...,1986 / 日本 / 动画 奇幻 冒险,9.1,514291人评价
34,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553104888.jpg,对敌人的仁慈，就是对自己残忍。,鬼子来了,导演: 姜文 Wen Jiang   主演: 姜文 Wen Jiang / 香川照之 Teruyuki Kagawa /...,2000 / 中国大陆 / 剧情 历史 战争,9.2,367347人评价
35,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173577632.jpg,1957年的理想主义。 ,十二怒汉, / 12 Angry Men,导演: Sidney Lumet   主演: 亨利·方达 Henry Fonda / 马丁·鲍尔萨姆 Marti...,1957 / 美国 / 剧情,9.4,261457人评价
36,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2559577569.jpg,那些吻戏，那些青春，都在影院的黑暗里被泪水冲刷得无比清晰。,天堂电影院, / Nuovo Cinema Paradiso,导演: 朱塞佩·托纳多雷 Giuseppe Tornatore   主演: 安东内拉·阿蒂利 Anton...,1988 / 意大利 法国 / 剧情 爱情,9.2,421146人评价
37,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p485887754.jpg,最后那些最无聊的事情，才是最值得怀念的。 ,飞屋环游记, / Up,导演: 彼特·道格特 Pete Docter / 鲍勃·彼德森 Bob Peterson   主演: 爱德...,2009 / 美国 / 剧情 喜剧 动画 冒险,9.0,787797人评价
38,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561721372.jpg,旷古烁今。,大话西游之月光宝盒, / 西遊記第壹佰零壹回之月光寶盒,导演: 刘镇伟 Jeffrey Lau   主演: 周星驰 Stephen Chow / 吴孟达 Man Tat Ng...,1995 / 中国香港 中国大陆 / 喜剧 爱情 奇幻 古装,9.0,689319人评价
39,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2174346180.jpg,带着心爱的人在天空飞翔。,哈尔的移动城堡, / ハウルの動く城,导演: 宫崎骏 Hayao Miyazaki   主演: 倍赏千惠子 Chieko Baishô / 木村拓...,2004 / 日本 / 动画 奇幻 冒险,9.0,579426人评价
40,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2189265085.jpg,爱情哪怕只有一天。,罗马假日, / Roman Holiday,导演: 威廉·惠勒 William Wyler   主演: 奥黛丽·赫本 Audrey Hepburn / 格...,1953 / 美国 / 喜剧 剧情 爱情,9.0,585827人评价
41,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910926158.jpg,邪恶与平庸蛰伏于同一个母体，在特定的时间互相对峙。,搏击俱乐部, / Fight Club,导演: 大卫·芬奇 David Fincher   主演: 爱德华·诺顿 Edward Norton / 布拉...,1999 / 美国 德国 / 剧情 动作 悬疑 惊悚,9.0,549496人评价
42,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p452089833.jpg,“不要跟我比惨，我比你更惨”再适合这部电影不过了。,末代皇帝, / The Last Emperor,导演: 贝纳尔多·贝托鲁奇 Bernardo Bertolucci   主演: 尊龙 John Lone / 陈...,1987 / 英国 意大利 中国大陆 法国 / 剧情 传记 历史,9.2,364763人评价
43,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2503997609.jpg,死亡不是真的逝去，遗忘才是永恒的消亡。,寻梦环游记, / Coco,导演: 李·昂克里奇 Lee Unkrich / 阿德里安·莫利纳 Adrian Molina   主演: ...,2017 / 美国 / 喜剧 动画 奇幻 音乐,9.0,829710人评价
44,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2550757929.jpg,史上最美的探戈。,闻香识女人, / Scent of a Woman,导演: 马丁·布莱斯 Martin Brest   主演: 阿尔·帕西诺 Al Pacino / 克里斯...,1992 / 美国 / 剧情,9.0,501148人评价
45,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2158166535.jpg,电影的现实意义大过电影本身。,辩护人, / 변호인,导演: 杨宇硕 Woo-seok Yang   主演: 宋康昊 Kang-ho Song / 吴达洙 Dal-su O...,2013 / 韩国 / 剧情,9.2,348502人评价
46,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2118532944.jpg,受过伤害的人总是笑得最开心，因为他们不愿意让身边的人承受一样的痛苦。,素媛, / 소원,导演: 李濬益 Jun-ik Lee   主演: 薛景求 Kyung-gu Sol / 严志媛 Ji-won Uhm ...,2013 / 韩国 / 剧情,9.2,331565人评价
47,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1808872109.jpg,别样人生。,窃听风暴, / Das Leben der Anderen,导演: 弗洛里安·亨克尔·冯·多纳斯马尔克 Florian Henckel von Donnersmarck  &n...,2006 / 德国 / 剧情 悬疑,9.1,345059人评价
48,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p502437344.jpg,当一个死水般的体制内出现一个活跃的变数时，所有的腐臭都站在了光明的对面。,死亡诗社, / Dead Poets Society,导演: 彼得·威尔 Peter Weir   主演: 罗宾·威廉姆斯 Robin Williams / 罗伯...,1989 / 美国 / 剧情,9.0,420281人评价
49,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792443418.jpg,4个臭皮匠顶个诸葛亮，盖·里奇果然不是盖的。,两杆大烟枪, / Lock, Stock and Two Smoking Barrels,导演: Guy Ritchie   主演: Jason Flemyng / Dexter Fletcher / Nick Moran,1998 / 英国 / 剧情 喜剧 犯罪,9.1,373827人评价
50,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792238287.jpg,自由万岁。,飞越疯人院, / One Flew Over the Cuckoo's Nest,导演: 米洛斯·福尔曼 Miloš Forman   主演: 杰克·尼科尔森 Jack Nichols...,1975 / 美国 / 剧情,9.1,377959人评价
51,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p909265336.jpg,承前启后的史诗篇章。,指环王2：双塔奇兵, / The Lord of the Rings: The Two Towers,导演: 彼得·杰克逊 Peter Jackson   主演: 伊利亚·伍德 Elijah Wood / 西恩...,2002 / 美国 新西兰 / 剧情 动作 奇幻 冒险,9.0,410119人评价
52,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2194138787.jpg,优雅的孤独。,教父2, / The Godfather: Part Ⅱ,导演: 弗朗西斯·福特·科波拉 Francis Ford Coppola   主演: 阿尔·帕西诺 A...,1974 / 美国 / 剧情 犯罪,9.2,296568人评价
53,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p726659067.jpg,动物版《哈姆雷特》。,狮子王, / The Lion King,导演: Roger Allers / 罗伯·明可夫 Rob Minkoff   主演: 乔纳森·泰勒·托马...,1994 / 美国 / 动画 冒险 歌舞,9.0,449624人评价
54,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1354436051.jpg,传说的开始。,指环王1：魔戒再现, / The Lord of the Rings: The Fellowship of the Ring,导演: 彼得·杰克逊 Peter Jackson   主演: 伊利亚·伍德 Elijah Wood / 西恩...,2001 / 新西兰 美国 / 剧情 动作 奇幻 冒险,9.0,460439人评价
55,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1465235231.jpg,一张面具背后的理想与革命。,V字仇杀队, / V for Vendetta,导演: 詹姆斯·麦克特格 James McTeigue   主演: 娜塔莉·波特曼 Natalie Por...,2005 / 美国 英国 德国 / 剧情 动作 科幻 惊悚,8.9,644368人评价
56,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1665997400.jpg,爱是一切逻辑和原由。,美丽心灵, / A Beautiful Mind,导演: 朗·霍华德 Ron Howard   主演: 罗素·克劳 Russell Crowe / 艾德·哈...,2001 / 美国 / 传记 剧情,9.0,449761人评价
57,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910899751.jpg,人生不能像做菜，把所有的料都准备好了才下锅。,饮食男女, / 飲食男女,导演: 李安 Ang Lee   主演: 郎雄 Sihung Lung / 杨贵媚 Kuei-Mei Yang / 吴...,1994 / 中国台湾 美国 / 剧情 家庭,9.1,318181人评价
58,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2555295759.jpg,凝视卑弱生命，用电影改变命运。,何以为家, / كفرناحوم,导演: 娜丁·拉巴基 Nadine Labaki   主演: 扎因·拉费阿 Zain al-Rafeea / ...,2018 / 黎巴嫩 法国 美国 / 剧情,9.1,375761人评价
59,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2559579779.jpg,海豚的微笑，是世界上最高明的伪装。,海豚湾, / The Cove,导演: 路易·西霍尤斯 Louie Psihoyos   主演: Richard O'Barry / 路易·西霍...,2009 / 美国 / 纪录片,9.3,249167人评价
60,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p449897379.jpg,暗恋的极致。,情书, / Love Letter,导演: 岩井俊二 Shunji Iwai   主演: 中山美穗 Miho Nakayama / 丰川悦司 Ets...,1995 / 日本 / 剧情 爱情,8.9,552048人评价
61,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2184505167.jpg,经典之作，历久弥新。,大闹天宫,导演: 万籁鸣 Laiming Wan / 唐澄 Cheng  Tang   主演: 邱岳峰 Yuefeng Qiu /...,1961(中国大陆) / 1964(中国大陆) / 1978(中国大陆) / 2004(中国大陆) / 中国大陆 / 动画 奇幻,9.3,195577人评价
62,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792484461.jpg,音乐能化解仇恨。,钢琴家, / The Pianist,导演: 罗曼·波兰斯基 Roman Polanski   主演: 艾德里安·布洛迪 Adrien Brod...,2002 / 法国 德国 英国 波兰 / 剧情 传记 历史 战争 音乐,9.1,297737人评价
